Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1219,24,Male,Jeans,Clothing,20,Illinois,L,Pink,Winter,4.3,Yes,Express,No,No,38,Cash,Fortnightly
1220,35,Male,Handbag,Accessories,33,Tennessee,M,Red,Spring,4.5,No,Next Day Air,No,No,35,Cash,Weekly
1221,57,Male,Belt,Accessories,20,Wisconsin,S,Red,Fall,3.7,No,2-Day Shipping,No,No,31,Credit Card,Quarterly
1222,49,Male,Dress,Clothing,66,Missouri,M,Green,Fall,3.6,Yes,Free Shipping,Yes,Yes,27,PayPal,Annually
1223,59,Female,Shirt,Clothing,27,Tennessee,L,Grey,Fall,3.9,Yes,Next Day Air,No,No,10,Credit Card,Quarterly
1224,45,Male,Sunglasses,Accessories,20,Michigan,M,Blue,Fall,4.0,No,Standard,No,No,16,PayPal,Quarterly
1225,63,Male,T-shirt,Clothing,47,Washington,L,Yellow,Summer,3.6,No,Standard,No,No,49,Cash,Weekly
1226,64,Female,Handbag,Accessories,28,Washington,M,Black,Fall,4.4,No,Free Shipping,Yes,Yes,46,PayPal,Weekly
1227,69,Male,Handbag,Accessories,20,Virginia,L,Yellow,Summer,3.5,No,Express,Yes,Yes,37,Credit Card,Monthly
1228,24,Male,Skirt,Clothing,52,Texas,S,Yellow,Summer,3.6,No,Store Pickup,No,No,45,Venmo,Monthly
1229,49,Female,Sweater,Clothing,20,Tennessee,L,Black,Winter,4.0,No,Standard,No,No,41,Credit Card,Bi-Weekly
1230,24,Male,Boots,Footwear,39,Tennessee,M,Purple,Fall,5.0,No,2-Day Shipping,Yes,Yes,20,Venmo,Annually
1231,30,Male,Sandals,Footwear,46,Wisconsin,M,Orange,Fall,3.2,No,2-Day Shipping,Yes,Yes,36,Cash,Bi-Weekly
1232,33,Male,Hat,Accessories,47,Arizona,XL,Beige,Spring,3.1,No,Express,No,No,38,Debit Card,Annually
1233,52,Male,T-shirt,Clothing,64,Michigan,L,Green,Summer,2.9,No,Next Day Air,No,No,7,PayPal,Fortnightly
1234,40,Male,Skirt,Clothing,61,Michigan,S,Purple,Spring,4.2,Yes,Store Pickup,No,No,46,Debit Card,Bi-Weekly
1235,63,Male,Hat,Accessories,32,Massachusetts,S,White,Winter,3.6,Yes,Free Shipping,No,No,25,PayPal,Bi-Weekly
1236,33,Male,Sunglasses,Accessories,20,Pennsylvania,L,Red,Winter,3.5,Yes,Free Shipping,No,No,16,Debit Card,Every 3 Months
1237,50,Male,Coat,Outerwear,80,New Jersey,S,Orange,Summer,3.0,Yes,Express,No,No,24,PayPal,Bi-Weekly
1238,58,Male,Belt,Accessories,57,North Carolina,XL,Yellow,Summer,4.7,Yes,Standard,No,No,17,Debit Card,Monthly
1239,69,Male,Jewelry,Accessories,53,Ohio,M,Olive,Fall,3.6,No,Next Day Air,Yes,Yes,17,PayPal,Weekly
1240,30,Male,Hat,Accessories,41,Virginia,M,Beige,Spring,4.0,No,2-Day Shipping,No,No,28,Bank Transfer,Bi-Weekly
1241,56,Female,Jewelry,Accessories,20,Pennsylvania,S,Charcoal,Fall,2.8,No,2-Day Shipping,No,No,50,Venmo,Fortnightly
1242,22,Male,Sandals,Footwear,47,Texas,M,Purple,Spring,2.8,No,Express,No,No,21,Venmo,Every 3 Months
1243,46,Male,Sweater,Clothing,74,Washington,S,White,Fall,2.7,No,2-Day Shipping,Yes,Yes,11,Debit Card,Every 3 Months
1244,39,Male,Coat,Outerwear,53,Washington,M,Pink,Fall,3.4,No,Express,No,No,39,Bank Transfer,Fortnightly
1245,68,Male,Jewelry,Accessories,20,Ohio,XL,Olive,Fall,3.7,Yes,Store Pickup,No,No,15,Cash,Annually
1246,58,Male,Gloves,Accessories,49,California,M,Grey,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Bi-Weekly
1247,67,Male,Handbag,Accessories,28,Michigan,L,Olive,Summer,3.4,Yes,Next Day Air,No,No,13,Bank Transfer,Every 3 Months
1248,63,Male,Slippers,Footwear,37,New Jersey,M,Black,Summer,2.5,No,Express,Yes,Yes,11,Credit Card,Fortnightly
1249,39,Female,Slippers,Footwear,77,Tennessee,L,Orange,Fall,3.4,Yes,Express,Yes,Yes,13,Cash,Annually
1250,56,Female,Jeans,Clothing,51,Illinois,M,Charcoal,Summer,2.8,No,Next Day Air,Yes,Yes,18,PayPal,Weekly
1251,19,Male,Blouse,Clothing,39,North Carolina,L,Blue,Summer,2.8,No,2-Day Shipping,No,No,48,Venmo,Bi-Weekly
1252,47,Male,Sweater,Clothing,27,Missouri,L,Red,Spring,2.5,No,Next Day Air,Yes,Yes,34,Bank Transfer,Bi-Weekly
1253,20,Male,Backpack,Accessories,65,Pennsylvania,L,Maroon,Summer,4.2,No,Next Day Air,No,No,35,Bank Transfer,Fortnightly
1254,56,Male,Jewelry,Accessories,34,Michigan,XL,Green,Summer,4.8,No,Express,No,No,3,Debit Card,Annually
1255,69,Male,Skirt,Clothing,65,Colorado,M,Orange,Spring,4.1,No,Standard,No,No,1,Venmo,Bi-Weekly
1256,54,Female,Sandals,Footwear,68,Michigan,S,White,Spring,2.7,No,Free Shipping,No,No,18,Venmo,Bi-Weekly
1257,62,Female,Shoes,Footwear,47,Tennessee,S,Brown,Spring,5.0,Yes,Store Pickup,No,No,45,PayPal,Weekly
1258,30,Female,Skirt,Clothing,37,Georgia,L,Purple,Summer,4.9,No,Store Pickup,No,No,1,Credit Card,Quarterly
1259,70,Male,Sandals,Footwear,76,Michigan,S,Purple,Spring,3.7,No,Store Pickup,Yes,Yes,39,PayPal,Fortnightly
1260,47,Female,T-shirt,Clothing,66,Washington,L,Beige,Spring,2.8,Yes,Standard,Yes,Yes,42,Credit Card,Fortnightly
1261,53,Male,Handbag,Accessories,20,Virginia,XL,Yellow,Winter,4.3,No,Standard,No,No,14,Debit Card,Annually
1262,58,Male,Sunglasses,Accessories,43,Pennsylvania,S,Brown,Winter,4.9,No,Next Day Air,Yes,Yes,6,Venmo,Annually
1263,51,Male,Jeans,Clothing,43,Ohio,M,Yellow,Fall,4.4,No,Store Pickup,No,No,8,PayPal,Weekly
1264,34,Female,Sneakers,Footwear,39,Georgia,M,Maroon,Fall,4.1,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
1265,50,Male,Gloves,Accessories,38,Illinois,M,Pink,Spring,4.0,No,Free Shipping,No,No,43,Bank Transfer,Every 3 Months
1266,52,Female,Hat,Accessories,20,Florida,M,Red,Spring,4.9,Yes,Free Shipping,Yes,Yes,40,Debit Card,Annually
1267,63,Male,Jewelry,Accessories,28,Tennessee,M,Charcoal,Spring,2.7,Yes,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly
1268,43,Female,Sunglasses,Accessories,23,Pennsylvania,L,Red,Spring,2.9,No,Next Day Air,Yes,Yes,5,Debit Card,Bi-Weekly
1269,44,Male,Blouse,Clothing,37,Ohio,L,Olive,Spring,4.6,No,Free Shipping,No,No,48,Credit Card,Fortnightly
1270,44,Male,Gloves,Accessories,33,Tennessee,S,Olive,Fall,2.9,No,2-Day Shipping,No,No,35,Debit Card,Monthly
1271,24,Female,Sunglasses,Accessories,20,New Jersey,S,Pink,Winter,3.5,No,2-Day Shipping,No,No,42,Venmo,Quarterly
1272,22,Male,Backpack,Accessories,58,Illinois,L,Yellow,Fall,3.2,No,Store Pickup,No,No,19,Credit Card,Fortnightly
1273,19,Male,Backpack,Accessories,42,Pennsylvania,S,Blue,Summer,3.1,Yes,Next Day Air,No,No,10,Cash,Weekly
1274,53,Male,Skirt,Clothing,71,Tennessee,L,Maroon,Summer,2.6,Yes,Standard,Yes,Yes,42,Debit Card,Weekly
1275,40,Male,Blouse,Clothing,42,Ohio,M,Red,Summer,3.9,No,2-Day Shipping,Yes,Yes,3,PayPal,Fortnightly
1276,63,Male,Jacket,Outerwear,66,Indiana,XL,Orange,Spring,3.5,No,Standard,Yes,Yes,10,Venmo,Quarterly
1277,55,Male,Sneakers,Footwear,81,Massachusetts,L,Maroon,Summer,3.9,Yes,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
1278,25,Male,Blouse,Clothing,36,Colorado,L,Grey,Fall,3.3,No,2-Day Shipping,Yes,Yes,5,Cash,Every 3 Months
1279,23,Female,Skirt,Clothing,42,Washington,L,Grey,Spring,,No,Store Pickup,No,No,28,PayPal,Quarterly
1280,37,Male,Gloves,Accessories,45,California,M,Olive,Summer,4.0,No,Standard,Yes,Yes,12,Debit Card,Fortnightly
1281,66,Male,Hoodie,Clothing,26,Tennessee,S,Olive,Summer,4.9,No,Next Day Air,Yes,Yes,49,Debit Card,Annually
1282,20,Male,Skirt,Clothing,55,Arizona,L,Red,Spring,3.4,No,Next Day Air,Yes,Yes,47,Bank Transfer,Quarterly
1283,27,Male,Jacket,Outerwear,83,Florida,M,Blue,Fall,2.5,No,Store Pickup,Yes,Yes,9,Venmo,Annually
1284,19,Male,Jacket,Outerwear,94,Tennessee,M,Orange,Summer,4.5,No,Next Day Air,Yes,Yes,42,Venmo,Quarterly
1285,39,Female,T-shirt,Clothing,58,Ohio,M,Pink,Fall,4.6,No,Free Shipping,Yes,Yes,2,Bank Transfer,Quarterly
1286,70,Female,Hat,Accessories,54,Georgia,M,Blue,Winter,2.6,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Monthly
1287,54,Male,Slippers,Footwear,53,Massachusetts,M,Blue,Summer,4.1,No,Standard,No,No,33,Cash,Quarterly
1288,44,Male,Shorts,Clothing,32,Ohio,S,Pink,Summer,4.2,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Every 3 Months
1289,25,Male,T-shirt,Clothing,76,California,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,4,Bank Transfer,Annually
1290,36,Male,Hat,Accessories,20,Pennsylvania,M,Pink,Spring,3.9,No,Standard,No,No,8,Bank Transfer,Quarterly
1291,45,Male,Jeans,Clothing,23,Colorado,L,Brown,Spring,3.1,Yes,Free Shipping,Yes,Yes,33,Debit Card,Every 3 Months
1292,32,Male,Blouse,Clothing,53,North Carolina,M,Blue,Spring,2.5,No,Next Day Air,No,No,12,Venmo,Annually
1293,55,Male,Jacket,Outerwear,99,Virginia,XL,Pink,Summer,4.7,Yes,Next Day Air,Yes,Yes,13,Credit Card,Quarterly
1294,69,Male,Sneakers,Footwear,57,Texas,XL,Olive,Fall,3.7,Yes,Next Day Air,No,No,11,PayPal,Every 3 Months
1295,28,Male,Skirt,Clothing,59,Ohio,S,Pink,Spring,4.5,No,2-Day Shipping,No,No,45,Bank Transfer,Fortnightly
1296,31,Male,Sneakers,Footwear,25,Illinois,M,Grey,Fall,4.3,No,2-Day Shipping,No,No,45,Bank Transfer,Annually
1297,24,Male,Shorts,Clothing,37,Texas,M,Beige,Fall,5.0,No,Free Shipping,Yes,Yes,41,PayPal,Annually
1298,56,Male,Hoodie,Clothing,20,Massachusetts,L,Yellow,Fall,3.6,No,Next Day Air,No,No,1,Credit Card,Bi-Weekly
1299,42,Female,Dress,Clothing,56,Illinois,M,Brown,Fall,3.6,Yes,Express,Yes,Yes,13,Credit Card,Annually
1300,33,Male,Slippers,Footwear,31,Michigan,S,Black,Fall,3.2,Yes,Store Pickup,No,No,45,Venmo,Every 3 Months
1301,29,Male,Jacket,Outerwear,55,Wisconsin,M,Brown,Summer,4.1,Yes,Store Pickup,Yes,Yes,28,Cash,Fortnightly
1302,21,Male,Backpack,Accessories,42,Illinois,L,Brown,Summer,3.7,No,2-Day Shipping,No,No,3,Credit Card,Annually
1303,43,Female,Sweater,Clothing,60,Florida,S,Black,Winter,4.3,No,Standard,Yes,Yes,13,Venmo,Quarterly
1304,54,Male,T-shirt,Clothing,42,Missouri,M,Yellow,Summer,3.4,Yes,2-Day Shipping,No,No,42,PayPal,Fortnightly
1305,30,Female,Skirt,Clothing,53,Georgia,L,Purple,Summer,2.8,No,Express,Yes,Yes,44,Debit Card,Weekly
1306,18,Female,Slippers,Footwear,63,Ohio,S,Pink,Winter,4.7,No,Next Day Air,Yes,Yes,22,PayPal,Monthly
1307,43,Male,Boots,Footwear,51,Virginia,L,Orange,Winter,4.6,No,Next Day Air,No,No,8,Cash,Monthly
1308,53,Male,Hat,Accessories,20,New York,L,Brown,Winter,3.4,No,Store Pickup,No,No,4,Debit Card,Annually
1309,36,Male,Backpack,Accessories,43,Georgia,M,Charcoal,Winter,4.2,No,Free Shipping,Yes,Yes,12,Cash,Monthly
1310,31,Female,Jewelry,Accessories,44,Florida,S,Beige,Summer,3.7,No,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly
1311,26,Male,Shorts,Clothing,58,Indiana,S,Red,Winter,4.4,No,Express,No,No,42,Venmo,Bi-Weekly
1312,57,Female,Sweater,Clothing,49,Ohio,XL,Olive,Fall,3.5,No,2-Day Shipping,No,No,13,Venmo,Monthly
1313,63,Male,Backpack,Accessories,20,Arizona,L,Purple,Winter,3.8,Yes,Next Day Air,No,No,49,PayPal,Fortnightly
1314,58,Male,Belt,Accessories,45,Washington,M,Maroon,Spring,2.6,No,Express,No,No,44,Credit Card,Every 3 Months
1315,45,Male,Skirt,Clothing,44,Michigan,L,Purple,Spring,2.9,No,Free Shipping,No,No,50,Credit Card,Weekly
1316,56,Female,Sweater,Clothing,37,Texas,S,Red,Spring,4.5,Yes,Standard,No,No,38,Cash,Every 3 Months
1317,39,Male,Handbag,Accessories,30,Ohio,S,Brown,Winter,3.5,No,Next Day Air,Yes,Yes,29,PayPal,Fortnightly
1318,19,Male,Slippers,Footwear,44,Indiana,S,Brown,Summer,2.6,No,Standard,No,No,50,Credit Card,Fortnightly
1319,37,Female,Backpack,Accessories,48,Washington,L,White,Spring,2.9,Yes,Express,No,No,35,Cash,Annually
1320,55,Female,Slippers,Footwear,33,Indiana,M,White,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,42,Cash,Bi-Weekly
1321,52,Male,Jewelry,Accessories,20,Arizona,L,Beige,Winter,4.3,No,Store Pickup,No,No,21,Cash,Quarterly
1322,70,Male,Jewelry,Accessories,30,Pennsylvania,M,Grey,Winter,3.4,No,Free Shipping,Yes,Yes,13,PayPal,Bi-Weekly
1323,70,Male,Blouse,Clothing,69,Pennsylvania,L,Yellow,Fall,4.4,Yes,Next Day Air,Yes,Yes,29,Bank Transfer,Annually
1324,30,Female,Shirt,Clothing,60,New Jersey,L,Yellow,Fall,4.6,No,Express,No,No,21,PayPal,Fortnightly
1325,18,Male,Jewelry,Accessories,20,Illinois,M,Yellow,Fall,3.4,No,Express,No,No,18,Cash,Monthly
1326,32,Female,Shorts,Clothing,65,Arizona,M,Yellow,Fall,4.5,No,2-Day Shipping,Yes,Yes,35,Venmo,Weekly
1327,64,Male,Dress,Clothing,65,Missouri,L,Olive,Fall,2.8,No,Express,No,No,31,Bank Transfer,Monthly
1328,61,Male,Sunglasses,Accessories,20,Tennessee,M,Purple,Spring,3.5,Yes,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months
1329,23,Male,Dress,Clothing,20,Georgia,S,Charcoal,Spring,2.7,Yes,2-Day Shipping,No,No,13,Venmo,Monthly
1330,26,Male,Shirt,Clothing,43,Ohio,L,Purple,Winter,2.6,No,Free Shipping,No,No,28,Bank Transfer,Every 3 Months
1331,47,Female,Blouse,Clothing,61,Massachusetts,M,Purple,Spring,2.7,No,Store Pickup,No,No,17,Cash,Every 3 Months
1332,53,Male,Sneakers,Footwear,78,Massachusetts,L,Orange,Spring,2.8,No,Express,Yes,Yes,12,Debit Card,Annually
1333,70,Male,Coat,Outerwear,61,Virginia,M,Blue,Winter,4.6,Yes,2-Day Shipping,Yes,Yes,12,Cash,Annually
1334,58,Female,Sunglasses,Accessories,61,Texas,M,Olive,Winter,3.9,No,2-Day Shipping,No,No,34,Debit Card,Annually
1335,29,Female,Backpack,Accessories,20,Washington,L,Charcoal,Summer,4.9,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Monthly
1336,19,Female,Jacket,Outerwear,69,California,L,Grey,Spring,3.8,No,Standard,Yes,Yes,18,Venmo,Annually
1337,51,Male,Sunglasses,Accessories,28,Wisconsin,M,Grey,Fall,4.1,No,2-Day Shipping,Yes,Yes,6,Debit Card,Quarterly
1338,47,Male,Dress,Clothing,62,Indiana,M,Green,Spring,3.0,No,Store Pickup,No,No,3,Credit Card,Weekly
1339,66,Female,T-shirt,Clothing,64,Virginia,S,Grey,Summer,3.9,Yes,Next Day Air,Yes,Yes,35,Bank Transfer,Weekly
1340,48,Male,Pants,Clothing,59,Ohio,M,White,Fall,3.5,Yes,2-Day Shipping,No,No,49,PayPal,Bi-Weekly
1341,44,Male,Sweater,Clothing,24,Virginia,XL,Maroon,Winter,4.8,No,Free Shipping,Yes,Yes,17,Bank Transfer,Monthly
1342,34,Female,Gloves,Accessories,47,North Carolina,S,Grey,Spring,4.8,Yes,2-Day Shipping,No,No,43,Cash,Weekly
1343,22,Male,Skirt,Clothing,52,Massachusetts,M,Green,Fall,3.0,Yes,2-Day Shipping,No,No,31,PayPal,Quarterly
1344,64,Male,Sneakers,Footwear,29,Illinois,S,Olive,Spring,4.1,No,Next Day Air,No,No,16,Cash,Quarterly
1345,61,Female,T-shirt,Clothing,20,Michigan,M,Green,Summer,4.1,Yes,Free Shipping,No,No,29,Venmo,Quarterly
1346,26,Male,Sweater,Clothing,60,Indiana,L,Black,Fall,3.9,No,Express,No,No,7,PayPal,Annually
1347,55,Male,Backpack,Accessories,32,Florida,M,Blue,Spring,2.8,No,Standard,Yes,Yes,17,Cash,Bi-Weekly
1348,37,Male,Dress,Clothing,25,Georgia,S,Blue,Fall,4.1,No,Store Pickup,No,No,37,Bank Transfer,Weekly
1349,41,Male,Jeans,Clothing,41,Ohio,M,Pink,Winter,4.5,Yes,Standard,No,No,43,Bank Transfer,Annually
1350,62,Male,T-shirt,Clothing,50,Florida,S,Yellow,Summer,3.4,No,Standard,No,No,12,Credit Card,Monthly
1351,62,Female,Shirt,Clothing,43,Georgia,M,White,Winter,3.8,No,Express,No,No,46,Credit Card,Quarterly
1352,28,Female,Gloves,Accessories,20,Massachusetts,L,Red,Fall,2.8,No,Express,No,No,31,Debit Card,Monthly
1353,34,Male,Shorts,Clothing,73,Texas,M,Purple,Winter,4.8,No,Free Shipping,No,No,12,Debit Card,Monthly
1354,61,Male,Pants,Clothing,60,Illinois,M,Pink,Fall,2.8,No,2-Day Shipping,Yes,Yes,39,Credit Card,Fortnightly
1355,66,Female,Skirt,Clothing,39,Tennessee,M,Yellow,Winter,3.0,Yes,Standard,No,No,45,PayPal,Monthly
1356,22,Male,Blouse,Clothing,40,Ohio,L,Olive,Spring,3.2,Yes,Next Day Air,No,No,14,Bank Transfer,Every 3 Months
1357,62,Male,Blouse,Clothing,50,Pennsylvania,S,Purple,Summer,4.6,No,Standard,Yes,Yes,6,Debit Card,Weekly
1358,43,Male,Shoes,Footwear,38,Colorado,M,Brown,Summer,4.3,No,Next Day Air,No,No,15,PayPal,Bi-Weekly
1359,49,Female,Dress,Clothing,49,Virginia,S,Pink,Winter,2.5,No,Express,No,No,38,Debit Card,Annually
1360,21,Male,Jeans,Clothing,25,Wisconsin,S,Yellow,Fall,3.0,Yes,Standard,No,No,4,PayPal,Bi-Weekly
1361,54,Male,Pants,Clothing,43,Florida,M,Black,Spring,4.4,Yes,Store Pickup,No,No,15,Bank Transfer,Fortnightly
1362,53,Male,Skirt,Clothing,27,New Jersey,L,Brown,Winter,3.5,No,2-Day Shipping,No,No,16,PayPal,Annually
1363,53,Male,Sandals,Footwear,38,Virginia,S,Maroon,Fall,2.6,No,Next Day Air,No,No,1,Venmo,Weekly
1364,59,Male,Gloves,Accessories,59,New York,XL,Charcoal,Summer,4.9,Yes,Free Shipping,No,No,30,Venmo,Fortnightly
1365,68,Male,Pants,Clothing,45,Indiana,M,Beige,Summer,,No,2-Day Shipping,No,No,41,Debit Card,Monthly
1366,63,Male,Handbag,Accessories,38,Pennsylvania,L,Blue,Fall,3.8,No,Next Day Air,Yes,Yes,8,Cash,Bi-Weekly
1367,57,Male,Jewelry,Accessories,20,North Carolina,M,Yellow,Winter,3.1,Yes,Express,Yes,Yes,45,PayPal,Bi-Weekly
1368,70,Male,Sweater,Clothing,36,New Jersey,M,Brown,Fall,4.3,No,Standard,No,No,48,Credit Card,Every 3 Months
1369,53,Male,Shoes,Footwear,61,Washington,L,Brown,Winter,4.4,No,Express,No,No,44,PayPal,Monthly
1370,53,Male,Sneakers,Footwear,57,Ohio,M,Orange,Fall,3.5,No,2-Day Shipping,No,No,37,Credit Card,Monthly
1371,46,Male,Shoes,Footwear,22,Pennsylvania,M,Black,Spring,4.1,No,Store Pickup,Yes,Yes,23,Bank Transfer,Quarterly
1372,58,Female,Shorts,Clothing,48,Virginia,L,Beige,Winter,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Quarterly
1373,21,Male,Sneakers,Footwear,60,Florida,L,Pink,Fall,4.5,Yes,Standard,No,No,46,Cash,Quarterly
1374,44,Female,Shirt,Clothing,64,Michigan,L,White,Fall,3.5,No,Next Day Air,Yes,Yes,27,Cash,Monthly
1375,40,Female,Belt,Accessories,25,Virginia,S,Pink,Fall,3.6,No,Next Day Air,No,No,23,PayPal,Monthly
1376,66,Male,Slippers,Footwear,21,Indiana,L,Brown,Spring,4.7,No,2-Day Shipping,Yes,Yes,20,Venmo,Fortnightly
1377,21,Male,Blouse,Clothing,30,Tennessee,L,Olive,Winter,2.6,No,Store Pickup,No,No,11,Venmo,Bi-Weekly
1378,52,Female,Shoes,Footwear,38,Georgia,L,Beige,Winter,2.6,No,Standard,No,No,20,PayPal,Fortnightly
1379,27,Male,Belt,Accessories,46,Florida,M,Blue,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,40,PayPal,Weekly
1380,64,Male,Sunglasses,Accessories,20,Missouri,L,Brown,Fall,4.6,No,Express,No,No,28,Cash,Every 3 Months
1381,63,Male,Skirt,Clothing,38,Arizona,L,Brown,Spring,2.9,No,2-Day Shipping,Yes,Yes,20,Venmo,Every 3 Months
1382,30,Male,Backpack,Accessories,56,North Carolina,M,Grey,Fall,3.2,No,Free Shipping,No,No,6,Venmo,Fortnightly
1383,64,Male,Shorts,Clothing,45,Missouri,S,Maroon,Summer,4.1,No,Free Shipping,No,No,21,Credit Card,Monthly
1384,44,Female,Skirt,Clothing,58,Virginia,S,Grey,Fall,3.0,No,Standard,No,No,11,Debit Card,Annually
1385,69,Female,Shirt,Clothing,20,Michigan,S,Beige,Winter,3.3,No,Express,No,No,20,Credit Card,Monthly
1386,56,Male,Belt,Accessories,20,Florida,L,,Spring,3.7,Yes,Next Day Air,Yes,Yes,8,Debit Card,Weekly
1387,19,Female,Handbag,Accessories,56,Texas,M,Olive,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Cash,Quarterly
1388,28,Male,Shoes,Footwear,56,Washington,M,Orange,Summer,5.0,No,Express,No,No,9,PayPal,Annually
1389,39,Female,Jacket,Outerwear,76,New York,XL,White,Winter,2.9,Yes,Free Shipping,Yes,Yes,7,Debit Card,Fortnightly
1390,29,Male,Skirt,Clothing,28,Pennsylvania,XL,Olive,Fall,4.6,Yes,Next Day Air,No,No,33,Bank Transfer,Annually
1391,25,Female,Sweater,Clothing,46,Colorado,M,,Summer,3.7,No,Express,Yes,Yes,18,Credit Card,Every 3 Months
1392,69,Female,Hat,Accessories,20,California,M,Yellow,Summer,2.8,No,2-Day Shipping,No,No,50,PayPal,Weekly
1393,64,Male,Gloves,Accessories,52,Wisconsin,M,Charcoal,Summer,2.8,No,Next Day Air,No,No,21,Venmo,Annually
1394,41,Male,Blouse,Clothing,85,North Carolina,M,Blue,Spring,3.8,Yes,Store Pickup,Yes,Yes,33,Credit Card,Quarterly
1395,29,Female,Sweater,Clothing,52,Indiana,M,Orange,Fall,3.4,No,Free Shipping,No,No,42,Cash,Fortnightly
1396,27,Male,Boots,Footwear,45,Florida,S,Beige,Winter,3.1,No,Standard,No,No,50,PayPal,Every 3 Months
1397,66,Male,Sweater,Clothing,20,Michigan,L,Purple,Spring,4.9,Yes,Express,No,No,41,Bank Transfer,Every 3 Months
1398,35,Female,Sunglasses,Accessories,20,Wisconsin,M,Beige,Summer,3.7,No,Free Shipping,No,No,29,Venmo,Quarterly
1399,18,Male,Belt,Accessories,58,Massachusetts,M,Brown,Winter,4.8,No,Store Pickup,No,No,41,PayPal,Annually
1400,39,Male,Skirt,Clothing,29,Tennessee,L,Purple,Fall,2.9,No,Next Day Air,No,No,15,PayPal,Annually
1401,42,Male,Pants,Clothing,39,Colorado,M,White,Spring,3.0,No,2-Day Shipping,No,No,44,Credit Card,Bi-Weekly
1402,51,Male,Hat,Accessories,44,Virginia,M,Beige,Spring,4.0,No,2-Day Shipping,Yes,Yes,44,Credit Card,Weekly
1403,35,Female,T-shirt,Clothing,67,Georgia,M,Beige,Spring,3.2,No,Express,No,No,20,Credit Card,Every 3 Months
1404,66,Male,Skirt,Clothing,42,Michigan,S,Red,Fall,3.0,No,Standard,No,No,4,Credit Card,Annually
1405,52,Male,Jeans,Clothing,38,California,M,Maroon,Winter,2.7,No,Store Pickup,Yes,Yes,35,PayPal,Bi-Weekly
1406,70,Male,Scarf,Accessories,36,Ohio,M,Blue,Spring,2.7,No,Free Shipping,No,No,6,Venmo,Monthly
1407,37,Female,Belt,Accessories,25,Texas,S,Grey,Fall,4.4,No,2-Day Shipping,Yes,Yes,1,Debit Card,Monthly
1408,52,Male,Sweater,Clothing,36,Pennsylvania,L,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Bi-Weekly
1409,37,Female,Scarf,Accessories,41,Virginia,L,Pink,Winter,4.9,No,Free Shipping,No,No,29,Bank Transfer,Monthly
1410,55,Female,Shirt,Clothing,47,Illinois,M,Red,Fall,3.0,No,Express,Yes,Yes,33,PayPal,Monthly
1411,57,Female,Shirt,Clothing,76,Michigan,L,Brown,Winter,3.4,Yes,Next Day Air,No,No,45,Debit Card,Annually
1412,35,Female,Hoodie,Clothing,51,Arizona,M,Orange,Summer,3.4,No,Next Day Air,Yes,Yes,47,Debit Card,Bi-Weekly
1413,67,Female,Sandals,Footwear,72,Florida,S,Yellow,Summer,3.8,No,Standard,No,No,48,PayPal,Fortnightly
1414,63,Female,Hat,Accessories,20,Tennessee,M,Blue,Winter,4.7,No,Free Shipping,No,No,7,Bank Transfer,Monthly
1415,65,Male,Handbag,Accessories,42,New Jersey,M,Charcoal,Fall,4.6,No,Free Shipping,No,No,17,Cash,Weekly
1416,29,Female,Shirt,Clothing,34,Florida,M,Charcoal,Summer,2.5,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly
1417,56,Male,Slippers,Footwear,60,California,XL,Green,Fall,3.5,No,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly
1418,23,Male,Hat,Accessories,45,California,M,Blue,Summer,4.6,No,Store Pickup,Yes,Yes,12,Credit Card,Every 3 Months
1419,23,Female,Jacket,Outerwear,75,Ohio,M,Maroon,Fall,2.5,No,Next Day Air,No,No,26,Debit Card,Weekly
1420,69,Female,Dress,Clothing,81,New York,S,Brown,Fall,3.8,No,Next Day Air,No,No,18,Debit Card,Bi-Weekly
1421,26,Female,Shirt,Clothing,66,California,L,Yellow,Spring,3.1,No,Free Shipping,No,No,9,Bank Transfer,Fortnightly
1422,63,Male,Sneakers,Footwear,72,Michigan,S,Purple,Fall,3.5,Yes,Next Day Air,No,No,45,Credit Card,Monthly
1423,40,Male,Sneakers,Footwear,66,Washington,XL,Brown,Winter,3.6,No,Standard,Yes,Yes,23,Bank Transfer,Quarterly
