Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Spending Segment,High Value Customer
1145,19,Male,Handbag,Accessories,35,North Carolina,M,Maroon,Summer,2.7,Yes,Next Day Air,Yes,Yes,14,Venmo,Fortnightly,18-25,Medium,0
1146,52,Male,Jacket,Outerwear,93,Florida,M,Grey,Spring,2.7,No,2-Day Shipping,No,No,13,Credit Card,Bi-Weekly,46-55,Premium,0
1147,22,Female,Sandals,Footwear,49,New Jersey,M,Black,Summer,4.0,No,Express,No,No,18,Bank Transfer,Monthly,18-25,Medium,0
1148,20,Female,Jewelry,Accessories,24,Missouri,L,White,Summer,3.9,No,2-Day Shipping,No,No,4,Cash,Every 3 Months,18-25,Low,0
1149,67,Male,Skirt,Clothing,66,Arizona,M,Black,Winter,3.9,No,Free Shipping,Yes,Yes,8,PayPal,Weekly,56-70,High,0
1150,44,Female,Jeans,Clothing,45,Illinois,M,Green,Fall,3.7,Yes,Free Shipping,No,No,2,Bank Transfer,Every 3 Months,36-45,Medium,0
1151,23,Male,Backpack,Accessories,51,North Carolina,L,Maroon,Summer,4.4,No,Standard,No,No,27,PayPal,Weekly,18-25,Medium,1
1152,52,Female,Blouse,Clothing,34,Washington,L,Brown,Spring,5.0,No,Standard,Yes,Yes,24,Venmo,Annually,46-55,Medium,0
1153,37,Male,Pants,Clothing,66,Missouri,M,Yellow,Spring,3.2,No,Express,No,No,14,Credit Card,Weekly,36-45,High,0
1154,46,Male,Jeans,Clothing,49,New Jersey,S,Olive,Spring,3.3,No,Standard,No,No,46,Venmo,Fortnightly,46-55,Medium,1
1155,65,Male,Dress,Clothing,51,Colorado,XL,Purple,Summer,3.3,No,Store Pickup,No,No,16,Cash,Bi-Weekly,56-70,Medium,0
1156,30,Male,Hoodie,Clothing,46,New Jersey,M,White,Summer,4.4,No,Next Day Air,No,No,1,Venmo,Annually,26-35,Medium,0
1157,52,Male,Shirt,Clothing,37,Colorado,M,Black,Spring,3.4,No,Standard,Yes,Yes,5,Debit Card,Bi-Weekly,46-55,Medium,0
1158,61,Male,Sneakers,Footwear,54,Pennsylvania,S,Purple,Fall,4.2,No,2-Day Shipping,No,No,37,Credit Card,Every 3 Months,56-70,Medium,1
1159,40,Male,Belt,Accessories,28,New York,S,Blue,Fall,3.6,No,Free Shipping,No,No,27,Venmo,Fortnightly,36-45,Low,0
1160,69,Female,Shirt,Clothing,59,Tennessee,XL,Green,Winter,4.0,No,Free Shipping,Yes,Yes,14,Credit Card,Bi-Weekly,56-70,Medium,0
1161,41,Male,Belt,Accessories,31,Arizona,XL,Red,Winter,4.6,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,36-45,Medium,0
1162,42,Male,Sandals,Footwear,32,Wisconsin,M,Green,Spring,3.8,No,Express,Yes,Yes,11,PayPal,Weekly,36-45,Medium,0
1163,64,Female,Slippers,Footwear,29,Colorado,L,Olive,Fall,3.7,Yes,Free Shipping,No,No,22,Venmo,Weekly,56-70,Low,0
1164,51,Male,Sneakers,Footwear,29,Michigan,L,White,Winter,3.2,Yes,Free Shipping,Yes,Yes,36,Bank Transfer,Bi-Weekly,46-55,Low,0
1165,64,Male,Pants,Clothing,54,Massachusetts,M,White,Winter,3.8,Yes,Store Pickup,Yes,Yes,32,PayPal,Every 3 Months,56-70,Medium,1
1166,59,Female,Jeans,Clothing,27,Colorado,L,Red,Fall,3.2,Yes,Express,No,No,38,Credit Card,Weekly,56-70,Low,0
1167,55,Female,Slippers,Footwear,59,Wisconsin,XL,Beige,Spring,4.6,No,Next Day Air,No,No,3,Cash,Every 3 Months,46-55,Medium,0
1168,30,Male,Backpack,Accessories,37,Georgia,S,Blue,Winter,3.5,No,Next Day Air,No,No,28,Bank Transfer,Quarterly,26-35,Medium,0
1169,39,Female,Boots,Footwear,54,Georgia,S,Blue,Winter,2.8,No,Express,No,No,39,Cash,Fortnightly,36-45,Medium,1
1170,63,Male,Slippers,Footwear,61,Georgia,L,Brown,Fall,3.1,Yes,Express,Yes,Yes,11,Debit Card,Weekly,56-70,High,0
1171,50,Male,Jacket,Outerwear,77,New York,L,Orange,Winter,3.8,No,Next Day Air,No,No,30,Debit Card,Monthly,46-55,High,1
1172,32,Female,Hoodie,Clothing,20,Michigan,S,Orange,Summer,4.8,No,Express,No,No,1,Debit Card,Monthly,26-35,Low,0
1173,35,Male,Shirt,Clothing,40,North Carolina,M,Orange,Fall,3.3,No,2-Day Shipping,Yes,Yes,46,Credit Card,Weekly,26-35,Medium,0
1174,59,Female,Shoes,Footwear,61,Florida,L,Orange,Winter,3.2,Yes,Next Day Air,No,No,37,Debit Card,Quarterly,56-70,High,1
1175,27,Male,Hat,Accessories,59,Tennessee,M,Pink,Fall,3.5,No,Express,No,No,32,PayPal,Every 3 Months,26-35,Medium,1
1176,23,Female,Pants,Clothing,70,Colorado,L,Purple,Fall,4.9,Yes,Standard,Yes,Yes,30,Credit Card,Monthly,18-25,High,1
1177,58,Male,Hat,Accessories,20,Illinois,L,Beige,Winter,4.6,No,Store Pickup,Yes,Yes,34,Venmo,Monthly,56-70,Low,0
1178,33,Male,Hat,Accessories,29,Florida,M,Green,Winter,2.9,No,Standard,Yes,Yes,22,Debit Card,Annually,26-35,Low,0
1179,58,Male,Skirt,Clothing,21,Massachusetts,L,Red,Fall,4.0,No,Standard,No,No,49,Debit Card,Bi-Weekly,56-70,Low,0
1180,46,Male,Slippers,Footwear,77,California,L,Blue,Winter,4.5,Yes,Express,Yes,Yes,11,Cash,Fortnightly,46-55,High,0
1181,70,Female,Sunglasses,Accessories,50,Florida,S,Maroon,Summer,4.4,Yes,Store Pickup,No,No,41,Debit Card,Every 3 Months,56-70,Medium,1
1182,45,Male,Shoes,Footwear,60,North Carolina,M,Black,Fall,3.7,No,2-Day Shipping,Yes,Yes,39,Bank Transfer,Monthly,36-45,Medium,1
1183,63,Male,Handbag,Accessories,37,Wisconsin,M,Blue,Fall,4.3,No,Next Day Air,No,No,42,Debit Card,Annually,56-70,Medium,0
1184,63,Male,Backpack,Accessories,55,Texas,L,Grey,Fall,4.0,No,Express,No,No,4,PayPal,Annually,56-70,Medium,0
1185,29,Male,Coat,Outerwear,93,Washington,L,Green,Spring,3.0,No,Free Shipping,Yes,Yes,23,PayPal,Every 3 Months,26-35,Premium,0
1186,70,Female,Scarf,Accessories,52,Arizona,S,Blue,Summer,2.6,Yes,Standard,Yes,Yes,33,Debit Card,Bi-Weekly,56-70,Medium,1
1187,57,Male,Scarf,Accessories,41,Ohio,L,Purple,Spring,3.4,No,Standard,No,No,31,Bank Transfer,Every 3 Months,56-70,Medium,0
1188,23,Female,Scarf,Accessories,29,Washington,L,Olive,Fall,2.7,No,2-Day Shipping,Yes,Yes,35,Credit Card,Monthly,18-25,Low,0
1189,18,Male,Hat,Accessories,46,Massachusetts,S,Yellow,Winter,3.5,No,Next Day Air,Yes,Yes,32,PayPal,Every 3 Months,18-25,Medium,1
1190,32,Male,Dress,Clothing,57,New York,M,Olive,Fall,4.6,No,2-Day Shipping,No,No,12,Debit Card,Annually,26-35,Medium,0
1191,18,Male,Blouse,Clothing,42,Wisconsin,L,Red,Winter,4.6,No,Free Shipping,No,No,42,Bank Transfer,Every 3 Months,18-25,Medium,0
1192,36,Male,Shirt,Clothing,39,Illinois,M,Beige,Fall,2.6,No,Standard,No,No,25,PayPal,Monthly,36-45,Medium,0
1193,70,Female,Skirt,Clothing,61,Georgia,L,Grey,Summer,2.7,Yes,Standard,No,No,49,Venmo,Annually,56-70,High,1
1194,43,Female,Handbag,Accessories,59,California,M,Orange,Spring,4.2,No,Free Shipping,No,No,27,PayPal,Annually,36-45,Medium,1
1195,19,Female,Shoes,Footwear,43,Arizona,M,Beige,Spring,3.7,Yes,Next Day Air,No,No,27,Credit Card,Fortnightly,18-25,Medium,0
1196,44,Male,Sneakers,Footwear,51,Arizona,M,Brown,Winter,2.9,No,Store Pickup,Yes,Yes,30,Venmo,Annually,36-45,Medium,1
1197,29,Male,Blouse,Clothing,50,New York,M,Olive,Winter,4.5,No,Standard,No,No,44,Venmo,Monthly,26-35,Medium,1
1198,63,Male,Handbag,Accessories,42,Ohio,XL,Orange,Summer,3.0,Yes,Standard,No,No,46,Debit Card,Fortnightly,56-70,Medium,0
1199,22,Male,Hoodie,Clothing,37,New Jersey,M,Pink,Winter,2.7,Yes,Standard,No,No,30,PayPal,Bi-Weekly,18-25,Medium,0
1200,58,Female,Jewelry,Accessories,63,Virginia,S,Orange,Spring,4.4,No,Store Pickup,No,No,28,PayPal,Every 3 Months,56-70,High,1
1201,41,Male,Jeans,Clothing,51,Pennsylvania,M,Green,Winter,4.0,No,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,36-45,Medium,0
1202,18,Male,Pants,Clothing,52,Massachusetts,L,Blue,Spring,3.5,No,Next Day Air,No,No,4,Cash,Quarterly,18-25,Medium,0
1203,53,Female,Sweater,Clothing,71,Virginia,M,Charcoal,Fall,4.2,Yes,Next Day Air,No,No,37,PayPal,Monthly,46-55,High,1
1204,42,Female,Pants,Clothing,38,Georgia,L,Olive,Spring,4.8,No,2-Day Shipping,Yes,Yes,18,PayPal,Annually,36-45,Medium,0
1205,58,Male,Belt,Accessories,33,Florida,M,Charcoal,Fall,2.6,No,Next Day Air,Yes,Yes,22,Debit Card,Weekly,56-70,Medium,0
1206,50,Male,Shoes,Footwear,36,California,M,Beige,Summer,4.1,Yes,2-Day Shipping,No,No,32,Venmo,Quarterly,46-55,Medium,0
1207,59,Male,Sandals,Footwear,52,Wisconsin,L,Blue,Fall,3.0,No,2-Day Shipping,Yes,Yes,12,Debit Card,Bi-Weekly,56-70,Medium,0
1208,42,Male,Skirt,Clothing,22,Pennsylvania,M,Blue,Spring,3.7,Yes,Store Pickup,No,No,17,Venmo,Every 3 Months,36-45,Low,0
1209,18,Male,Skirt,Clothing,56,Tennessee,L,Red,Summer,3.6,No,Store Pickup,No,No,3,Cash,Annually,18-25,Medium,0
1210,24,Male,Jacket,Outerwear,81,Pennsylvania,L,Purple,Spring,3.5,No,2-Day Shipping,No,No,39,Debit Card,Bi-Weekly,18-25,High,1
1211,42,Female,Gloves,Accessories,30,Virginia,L,Blue,Fall,3.0,Yes,Free Shipping,No,No,26,Cash,Annually,36-45,Low,0
1212,39,Female,Sunglasses,Accessories,33,Pennsylvania,M,Beige,Spring,4.5,Yes,Next Day Air,Yes,Yes,10,Debit Card,Quarterly,36-45,Medium,0
1213,60,Male,Sunglasses,Accessories,46,Massachusetts,L,White,Winter,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly,56-70,Medium,1
1214,39,Male,Sneakers,Footwear,37,Wisconsin,M,Charcoal,Spring,4.7,No,Free Shipping,No,No,8,Debit Card,Every 3 Months,36-45,Medium,0
1215,63,Male,Jeans,Clothing,48,New Jersey,M,Yellow,Fall,3.4,No,Standard,Yes,Yes,40,Credit Card,Monthly,56-70,Medium,1
1216,27,Male,Sunglasses,Accessories,45,Florida,M,Green,Winter,4.6,No,Standard,No,No,12,Debit Card,Annually,26-35,Medium,0
1217,38,Male,Scarf,Accessories,20,Washington,M,Yellow,Summer,3.9,No,Standard,Yes,Yes,14,Bank Transfer,Monthly,36-45,Low,0
1218,58,Male,Shoes,Footwear,65,Ohio,S,Purple,Fall,3.5,Yes,Standard,Yes,Yes,44,Bank Transfer,Fortnightly,56-70,High,1
1219,24,Male,Jeans,Clothing,20,Illinois,L,Pink,Winter,4.3,Yes,Express,No,No,38,Cash,Fortnightly,18-25,Low,0
1220,35,Male,Handbag,Accessories,33,Tennessee,M,Red,Spring,4.5,No,Next Day Air,No,No,35,Cash,Weekly,26-35,Medium,0
1221,57,Male,Belt,Accessories,20,Wisconsin,S,Red,Fall,3.7,No,2-Day Shipping,No,No,31,Credit Card,Quarterly,56-70,Low,0
1222,49,Male,Dress,Clothing,66,Missouri,M,Green,Fall,3.6,Yes,Free Shipping,Yes,Yes,27,PayPal,Annually,46-55,High,1
1223,59,Female,Shirt,Clothing,27,Tennessee,L,Grey,Fall,3.9,Yes,Next Day Air,No,No,10,Credit Card,Quarterly,56-70,Low,0
1224,45,Male,Sunglasses,Accessories,20,Michigan,M,Blue,Fall,4.0,No,Standard,No,No,16,PayPal,Quarterly,36-45,Low,0
1225,63,Male,T-shirt,Clothing,47,Washington,L,Yellow,Summer,3.6,No,Standard,No,No,49,Cash,Weekly,56-70,Medium,1
1226,64,Female,Handbag,Accessories,28,Washington,M,Black,Fall,4.4,No,Free Shipping,Yes,Yes,46,PayPal,Weekly,56-70,Low,0
1227,69,Male,Handbag,Accessories,20,Virginia,L,Yellow,Summer,3.5,No,Express,Yes,Yes,37,Credit Card,Monthly,56-70,Low,0
1228,24,Male,Skirt,Clothing,52,Texas,S,Yellow,Summer,3.6,No,Store Pickup,No,No,45,Venmo,Monthly,18-25,Medium,1
1229,49,Female,Sweater,Clothing,20,Tennessee,L,Black,Winter,4.0,No,Standard,No,No,41,Credit Card,Bi-Weekly,46-55,Low,0
1230,24,Male,Boots,Footwear,39,Tennessee,M,Purple,Fall,5.0,No,2-Day Shipping,Yes,Yes,20,Venmo,Annually,18-25,Medium,0
1231,30,Male,Sandals,Footwear,46,Wisconsin,M,Orange,Fall,3.2,No,2-Day Shipping,Yes,Yes,36,Cash,Bi-Weekly,26-35,Medium,1
1232,33,Male,Hat,Accessories,47,Arizona,XL,Beige,Spring,3.1,No,Express,No,No,38,Debit Card,Annually,26-35,Medium,1
1233,52,Male,T-shirt,Clothing,64,Michigan,L,Green,Summer,2.9,No,Next Day Air,No,No,7,PayPal,Fortnightly,46-55,High,0
1234,40,Male,Skirt,Clothing,61,Michigan,S,Purple,Spring,4.2,Yes,Store Pickup,No,No,46,Debit Card,Bi-Weekly,36-45,High,1
1235,63,Male,Hat,Accessories,32,Massachusetts,S,White,Winter,3.6,Yes,Free Shipping,No,No,25,PayPal,Bi-Weekly,56-70,Medium,0
1236,33,Male,Sunglasses,Accessories,20,Pennsylvania,L,Red,Winter,3.5,Yes,Free Shipping,No,No,16,Debit Card,Every 3 Months,26-35,Low,0
1237,50,Male,Coat,Outerwear,80,New Jersey,S,Orange,Summer,3.0,Yes,Express,No,No,24,PayPal,Bi-Weekly,46-55,High,0
1238,58,Male,Belt,Accessories,57,North Carolina,XL,Yellow,Summer,4.7,Yes,Standard,No,No,17,Debit Card,Monthly,56-70,Medium,0
1239,69,Male,Jewelry,Accessories,53,Ohio,M,Olive,Fall,3.6,No,Next Day Air,Yes,Yes,17,PayPal,Weekly,56-70,Medium,0
1240,30,Male,Hat,Accessories,41,Virginia,M,Beige,Spring,4.0,No,2-Day Shipping,No,No,28,Bank Transfer,Bi-Weekly,26-35,Medium,0
1241,56,Female,Jewelry,Accessories,20,Pennsylvania,S,Charcoal,Fall,2.8,No,2-Day Shipping,No,No,50,Venmo,Fortnightly,56-70,Low,0
1242,22,Male,Sandals,Footwear,47,Texas,M,Purple,Spring,2.8,No,Express,No,No,21,Venmo,Every 3 Months,18-25,Medium,0
1243,46,Male,Sweater,Clothing,74,Washington,S,White,Fall,2.7,No,2-Day Shipping,Yes,Yes,11,Debit Card,Every 3 Months,46-55,High,0
1244,39,Male,Coat,Outerwear,53,Washington,M,Pink,Fall,3.4,No,Express,No,No,39,Bank Transfer,Fortnightly,36-45,Medium,1
1245,68,Male,Jewelry,Accessories,20,Ohio,XL,Olive,Fall,3.7,Yes,Store Pickup,No,No,15,Cash,Annually,56-70,Low,0
1246,58,Male,Gloves,Accessories,49,California,M,Grey,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Bi-Weekly,56-70,Medium,1
1247,67,Male,Handbag,Accessories,28,Michigan,L,Olive,Summer,3.4,Yes,Next Day Air,No,No,13,Bank Transfer,Every 3 Months,56-70,Low,0
1248,63,Male,Slippers,Footwear,37,New Jersey,M,Black,Summer,2.5,No,Express,Yes,Yes,11,Credit Card,Fortnightly,56-70,Medium,0
1249,39,Female,Slippers,Footwear,77,Tennessee,L,Orange,Fall,3.4,Yes,Express,Yes,Yes,13,Cash,Annually,36-45,High,0
1250,56,Female,Jeans,Clothing,51,Illinois,M,Charcoal,Summer,2.8,No,Next Day Air,Yes,Yes,18,PayPal,Weekly,56-70,Medium,0
1251,19,Male,Blouse,Clothing,39,North Carolina,L,Blue,Summer,2.8,No,2-Day Shipping,No,No,48,Venmo,Bi-Weekly,18-25,Medium,0
1252,47,Male,Sweater,Clothing,27,Missouri,L,Red,Spring,2.5,No,Next Day Air,Yes,Yes,34,Bank Transfer,Bi-Weekly,46-55,Low,0
1253,20,Male,Backpack,Accessories,65,Pennsylvania,L,Maroon,Summer,4.2,No,Next Day Air,No,No,35,Bank Transfer,Fortnightly,18-25,High,1
1254,56,Male,Jewelry,Accessories,34,Michigan,XL,Green,Summer,4.8,No,Express,No,No,3,Debit Card,Annually,56-70,Medium,0
1255,69,Male,Skirt,Clothing,65,Colorado,M,Orange,Spring,4.1,No,Standard,No,No,1,Venmo,Bi-Weekly,56-70,High,0
1256,54,Female,Sandals,Footwear,68,Michigan,S,White,Spring,2.7,No,Free Shipping,No,No,18,Venmo,Bi-Weekly,46-55,High,0
1257,62,Female,Shoes,Footwear,47,Tennessee,S,Brown,Spring,5.0,Yes,Store Pickup,No,No,45,PayPal,Weekly,56-70,Medium,1
1258,30,Female,Skirt,Clothing,37,Georgia,L,Purple,Summer,4.9,No,Store Pickup,No,No,1,Credit Card,Quarterly,26-35,Medium,0
1259,70,Male,Sandals,Footwear,76,Michigan,S,Purple,Spring,3.7,No,Store Pickup,Yes,Yes,39,PayPal,Fortnightly,56-70,High,1
1260,47,Female,T-shirt,Clothing,66,Washington,L,Beige,Spring,2.8,Yes,Standard,Yes,Yes,42,Credit Card,Fortnightly,46-55,High,1
1261,53,Male,Handbag,Accessories,20,Virginia,XL,Yellow,Winter,4.3,No,Standard,No,No,14,Debit Card,Annually,46-55,Low,0
1262,58,Male,Sunglasses,Accessories,43,Pennsylvania,S,Brown,Winter,4.9,No,Next Day Air,Yes,Yes,6,Venmo,Annually,56-70,Medium,0
1263,51,Male,Jeans,Clothing,43,Ohio,M,Yellow,Fall,4.4,No,Store Pickup,No,No,8,PayPal,Weekly,46-55,Medium,0
1264,34,Female,Sneakers,Footwear,39,Georgia,M,Maroon,Fall,4.1,No,Store Pickup,No,No,4,Bank Transfer,Quarterly,26-35,Medium,0
1265,50,Male,Gloves,Accessories,38,Illinois,M,Pink,Spring,4.0,No,Free Shipping,No,No,43,Bank Transfer,Every 3 Months,46-55,Medium,0
1266,52,Female,Hat,Accessories,20,Florida,M,Red,Spring,4.9,Yes,Free Shipping,Yes,Yes,40,Debit Card,Annually,46-55,Low,0
1267,63,Male,Jewelry,Accessories,28,Tennessee,M,Charcoal,Spring,2.7,Yes,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly,56-70,Low,0
1268,43,Female,Sunglasses,Accessories,23,Pennsylvania,L,Red,Spring,2.9,No,Next Day Air,Yes,Yes,5,Debit Card,Bi-Weekly,36-45,Low,0
1269,44,Male,Blouse,Clothing,37,Ohio,L,Olive,Spring,4.6,No,Free Shipping,No,No,48,Credit Card,Fortnightly,36-45,Medium,0
1270,44,Male,Gloves,Accessories,33,Tennessee,S,Olive,Fall,2.9,No,2-Day Shipping,No,No,35,Debit Card,Monthly,36-45,Medium,0
1271,24,Female,Sunglasses,Accessories,20,New Jersey,S,Pink,Winter,3.5,No,2-Day Shipping,No,No,42,Venmo,Quarterly,18-25,Low,0
1272,22,Male,Backpack,Accessories,58,Illinois,L,Yellow,Fall,3.2,No,Store Pickup,No,No,19,Credit Card,Fortnightly,18-25,Medium,0
1273,19,Male,Backpack,Accessories,42,Pennsylvania,S,Blue,Summer,3.1,Yes,Next Day Air,No,No,10,Cash,Weekly,18-25,Medium,0
1274,53,Male,Skirt,Clothing,71,Tennessee,L,Maroon,Summer,2.6,Yes,Standard,Yes,Yes,42,Debit Card,Weekly,46-55,High,1
1275,40,Male,Blouse,Clothing,42,Ohio,M,Red,Summer,3.9,No,2-Day Shipping,Yes,Yes,3,PayPal,Fortnightly,36-45,Medium,0
1276,63,Male,Jacket,Outerwear,66,Indiana,XL,Orange,Spring,3.5,No,Standard,Yes,Yes,10,Venmo,Quarterly,56-70,High,0
1277,55,Male,Sneakers,Footwear,81,Massachusetts,L,Maroon,Summer,3.9,Yes,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly,46-55,High,0
1278,25,Male,Blouse,Clothing,36,Colorado,L,Grey,Fall,3.3,No,2-Day Shipping,Yes,Yes,5,Cash,Every 3 Months,18-25,Medium,0
1279,23,Female,Skirt,Clothing,42,Washington,L,Grey,Spring,3.8,No,Store Pickup,No,No,28,PayPal,Quarterly,18-25,Medium,0
1280,37,Male,Gloves,Accessories,45,California,M,Olive,Summer,4.0,No,Standard,Yes,Yes,12,Debit Card,Fortnightly,36-45,Medium,0
1281,66,Male,Hoodie,Clothing,26,Tennessee,S,Olive,Summer,4.9,No,Next Day Air,Yes,Yes,49,Debit Card,Annually,56-70,Low,0
1282,20,Male,Skirt,Clothing,55,Arizona,L,Red,Spring,3.4,No,Next Day Air,Yes,Yes,47,Bank Transfer,Quarterly,18-25,Medium,1
1283,27,Male,Jacket,Outerwear,83,Florida,M,Blue,Fall,2.5,No,Store Pickup,Yes,Yes,9,Venmo,Annually,26-35,High,0
1284,19,Male,Jacket,Outerwear,94,Tennessee,M,Orange,Summer,4.5,No,Next Day Air,Yes,Yes,42,Venmo,Quarterly,18-25,Premium,1
1285,39,Female,T-shirt,Clothing,58,Ohio,M,Pink,Fall,4.6,No,Free Shipping,Yes,Yes,2,Bank Transfer,Quarterly,36-45,Medium,0
1286,70,Female,Hat,Accessories,54,Georgia,M,Blue,Winter,2.6,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Monthly,56-70,Medium,0
1287,54,Male,Slippers,Footwear,53,Massachusetts,M,Blue,Summer,4.1,No,Standard,No,No,33,Cash,Quarterly,46-55,Medium,1
1288,44,Male,Shorts,Clothing,32,Ohio,S,Pink,Summer,4.2,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Every 3 Months,36-45,Medium,0
1289,25,Male,T-shirt,Clothing,76,California,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,18-25,High,0
1290,36,Male,Hat,Accessories,20,Pennsylvania,M,Pink,Spring,3.9,No,Standard,No,No,8,Bank Transfer,Quarterly,36-45,Low,0
1291,45,Male,Jeans,Clothing,23,Colorado,L,Brown,Spring,3.1,Yes,Free Shipping,Yes,Yes,33,Debit Card,Every 3 Months,36-45,Low,0
1292,32,Male,Blouse,Clothing,53,North Carolina,M,Blue,Spring,2.5,No,Next Day Air,No,No,12,Venmo,Annually,26-35,Medium,0
1293,55,Male,Jacket,Outerwear,99,Virginia,XL,Pink,Summer,4.7,Yes,Next Day Air,Yes,Yes,13,Credit Card,Quarterly,46-55,Premium,0
1294,69,Male,Sneakers,Footwear,57,Texas,XL,Olive,Fall,3.7,Yes,Next Day Air,No,No,11,PayPal,Every 3 Months,56-70,Medium,0
1295,28,Male,Skirt,Clothing,59,Ohio,S,Pink,Spring,4.5,No,2-Day Shipping,No,No,45,Bank Transfer,Fortnightly,26-35,Medium,1
1296,31,Male,Sneakers,Footwear,25,Illinois,M,Grey,Fall,4.3,No,2-Day Shipping,No,No,45,Bank Transfer,Annually,26-35,Low,0
1297,24,Male,Shorts,Clothing,37,Texas,M,Beige,Fall,5.0,No,Free Shipping,Yes,Yes,41,PayPal,Annually,18-25,Medium,0
1298,56,Male,Hoodie,Clothing,20,Massachusetts,L,Yellow,Fall,3.6,No,Next Day Air,No,No,1,Credit Card,Bi-Weekly,56-70,Low,0
1299,42,Female,Dress,Clothing,56,Illinois,M,Brown,Fall,3.6,Yes,Express,Yes,Yes,13,Credit Card,Annually,36-45,Medium,0
1300,33,Male,Slippers,Footwear,31,Michigan,S,Black,Fall,3.2,Yes,Store Pickup,No,No,45,Venmo,Every 3 Months,26-35,Medium,0
1301,29,Male,Jacket,Outerwear,55,Wisconsin,M,Brown,Summer,4.1,Yes,Store Pickup,Yes,Yes,28,Cash,Fortnightly,26-35,Medium,1
1302,21,Male,Backpack,Accessories,42,Illinois,L,Brown,Summer,3.7,No,2-Day Shipping,No,No,3,Credit Card,Annually,18-25,Medium,0
1303,43,Female,Sweater,Clothing,60,Florida,S,Black,Winter,4.3,No,Standard,Yes,Yes,13,Venmo,Quarterly,36-45,Medium,0
1304,54,Male,T-shirt,Clothing,42,Missouri,M,Yellow,Summer,3.4,Yes,2-Day Shipping,No,No,42,PayPal,Fortnightly,46-55,Medium,0
1305,30,Female,Skirt,Clothing,53,Georgia,L,Purple,Summer,2.8,No,Express,Yes,Yes,44,Debit Card,Weekly,26-35,Medium,1
1306,18,Female,Slippers,Footwear,63,Ohio,S,Pink,Winter,4.7,No,Next Day Air,Yes,Yes,22,PayPal,Monthly,18-25,High,0
1307,43,Male,Boots,Footwear,51,Virginia,L,Orange,Winter,4.6,No,Next Day Air,No,No,8,Cash,Monthly,36-45,Medium,0
1308,53,Male,Hat,Accessories,20,New York,L,Brown,Winter,3.4,No,Store Pickup,No,No,4,Debit Card,Annually,46-55,Low,0
1309,36,Male,Backpack,Accessories,43,Georgia,M,Charcoal,Winter,4.2,No,Free Shipping,Yes,Yes,12,Cash,Monthly,36-45,Medium,0
1310,31,Female,Jewelry,Accessories,44,Florida,S,Beige,Summer,3.7,No,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly,26-35,Medium,1
1311,26,Male,Shorts,Clothing,58,Indiana,S,Red,Winter,4.4,No,Express,No,No,42,Venmo,Bi-Weekly,26-35,Medium,1
1312,57,Female,Sweater,Clothing,49,Ohio,XL,Olive,Fall,3.5,No,2-Day Shipping,No,No,13,Venmo,Monthly,56-70,Medium,0
1313,63,Male,Backpack,Accessories,20,Arizona,L,Purple,Winter,3.8,Yes,Next Day Air,No,No,49,PayPal,Fortnightly,56-70,Low,0
1314,58,Male,Belt,Accessories,45,Washington,M,Maroon,Spring,2.6,No,Express,No,No,44,Credit Card,Every 3 Months,56-70,Medium,1
1315,45,Male,Skirt,Clothing,44,Michigan,L,Purple,Spring,2.9,No,Free Shipping,No,No,50,Credit Card,Weekly,36-45,Medium,1
1316,56,Female,Sweater,Clothing,37,Texas,S,Red,Spring,4.5,Yes,Standard,No,No,38,Cash,Every 3 Months,56-70,Medium,0
1317,39,Male,Handbag,Accessories,30,Ohio,S,Brown,Winter,3.5,No,Next Day Air,Yes,Yes,29,PayPal,Fortnightly,36-45,Low,0
1318,19,Male,Slippers,Footwear,44,Indiana,S,Brown,Summer,2.6,No,Standard,No,No,50,Credit Card,Fortnightly,18-25,Medium,1
1319,37,Female,Backpack,Accessories,48,Washington,L,White,Spring,2.9,Yes,Express,No,No,35,Cash,Annually,36-45,Medium,1
1320,55,Female,Slippers,Footwear,33,Indiana,M,White,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,42,Cash,Bi-Weekly,46-55,Medium,0
1321,52,Male,Jewelry,Accessories,20,Arizona,L,Beige,Winter,4.3,No,Store Pickup,No,No,21,Cash,Quarterly,46-55,Low,0
1322,70,Male,Jewelry,Accessories,30,Pennsylvania,M,Grey,Winter,3.4,No,Free Shipping,Yes,Yes,13,PayPal,Bi-Weekly,56-70,Low,0
1323,70,Male,Blouse,Clothing,69,Pennsylvania,L,Yellow,Fall,4.4,Yes,Next Day Air,Yes,Yes,29,Bank Transfer,Annually,56-70,High,1
